-440.000000	0.017966	0.004575
-400.000000	0.017454	0.009315
-360.000000	0.009149	0.004533
-320.000000	0.011326	0.001504
-280.000000	0.010263	0.006933
-240.000000	0.014342	0.002420
-200.000000	0.018394	0.007342
-160.000000	0.011290	0.000538
-120.000000	0.021650	0.010826
-80.000000	0.029861	0.001622
-40.000000	0.041117	0.002198
0.000000	0.004445	0.003819
40.000000	-0.008099	0.001257
80.000000	-0.005945	-0.007082
120.000000	-0.004967	-0.008214
160.000000	0.002242	-0.006161
200.000000	-0.004202	-0.006357
240.000000	-0.009910	-0.001576
280.000000	0.002823	-0.001673
320.000000	-0.003264	0.005130
360.000000	0.000208	-0.001173
400.000000	-0.011376	0.001422
440.000000	0.000925	-0.011622
480.000000	0.000799	-0.004056
520.000000	0.007544	-0.006532
560.000000	-0.008138	0.002361
600.000000	-0.008263	-0.002410
640.000000	-0.003056	-0.003831
680.000000	-0.004245	-0.001381
720.000000	-0.001553	0.003793
760.000000	-0.007277	0.003968
800.000000	0.004138	0.011476
840.000000	0.002204	0.000525
880.000000	0.000618	0.002476
920.000000	0.002758	-0.001483
960.000000	0.006135	-0.003497
1000.000000	-0.011230	-0.006846
1040.000000	-0.002886	0.001196
1080.000000	-0.009234	0.005986
1120.000000	0.001417	0.008271
1160.000000	-0.004801	0.001646
1200.000000	0.000235	0.004854
1240.000000	0.007157	0.010255
1280.000000	-0.005290	0.011653
1320.000000	0.003363	0.005130
1360.000000	0.003970	0.010597
1400.000000	0.006108	0.010594
1440.000000	0.001463	0.010658
1480.000000	-0.004987	0.009083
1520.000000	0.004901	0.004664
1560.000000	0.002551	0.001051
1600.000000	0.003035	0.012281
1640.000000	0.001503	0.007641
1680.000000	0.020737	0.003965
1720.000000	-0.000763	0.003624
1760.000000	-0.005417	0.003614
1800.000000	0.006034	0.007373
1840.000000	0.014768	0.004728
1880.000000	0.008728	0.001167
1920.000000	0.004899	0.003976
1960.000000	0.003181	-0.000649

x_0 = 1.000000
p_0 = 0.000000
V_0 = 1.000000
sigma = 1.000000
t = 0.300000
