1160.000000	-0.020383	0.020328
1200.000000	-0.008122	0.007970
1240.000000	-0.010490	0.002869
1280.000000	-0.001398	-0.003371
1320.000000	-0.010021	0.002382
1360.000000	-0.008422	-0.006888
1400.000000	-0.006852	-0.021981
1440.000000	-0.006322	-0.009543
1480.000000	-0.011781	0.004439
1520.000000	-0.007814	0.008233
1560.000000	0.000089	0.003415
1600.000000	0.003953	-0.002855
1640.000000	0.002019	0.001029
1680.000000	-0.003279	0.015578
1720.000000	-0.006712	0.024470
1760.000000	0.003578	0.008329
1800.000000	0.003730	0.008060
1840.000000	-0.011596	-0.001271
1880.000000	-0.015619	-0.004673
1920.000000	-0.021553	0.005324
1960.000000	-0.007374	-0.002644
-2000.000000	0.006487	0.001301
-1960.000000	0.002825	0.012442
-1920.000000	0.015484	-0.017891
-1880.000000	0.007604	-0.014642
-1840.000000	0.010708	-0.025633
-1800.000000	0.022725	-0.009270
-1760.000000	0.004228	-0.019554
-1720.000000	-0.006946	0.013162
-1680.000000	-0.021432	-0.008146
-1640.000000	-0.019853	-0.023731
-1600.000000	0.002159	-0.014267
-1560.000000	-0.014780	-0.007115
-1520.000000	0.009165	-0.000211
-1480.000000	-0.011790	-0.006905
-1440.000000	0.001483	-0.003955
-1400.000000	-0.013208	-0.002406
-1360.000000	0.007355	-0.017861
-1320.000000	-0.031653	-0.031931
-1280.000000	0.000504	-0.031237
-1240.000000	0.011309	-0.015585
-1200.000000	0.007399	-0.028845
-1160.000000	-0.002079	-0.040960
-1120.000000	0.011264	-0.017393
-1080.000000	-0.010537	0.002231
-1040.000000	0.029767	-0.022174
-1000.000000	0.028861	-0.025698
-960.000000	0.024610	0.009037
-920.000000	-0.006822	-0.010279
-880.000000	0.007726	-0.010110
-840.000000	0.024534	-0.042102
-800.000000	0.026664	-0.030638
-760.000000	0.021463	0.003432
-720.000000	0.002908	-0.026822
-680.000000	-0.001271	-0.000687
-640.000000	0.010523	-0.057013
-600.000000	0.019654	-0.030864
-560.000000	-0.004504	-0.028339
-520.000000	0.027148	-0.028169
-480.000000	0.034825	0.012981
-440.000000	0.021757	0.014520
-400.000000	-0.008448	-0.028724
-360.000000	0.002895	-0.012432
-320.000000	-0.002145	-0.051338
-280.000000	0.006746	-0.013574
-240.000000	0.010871	-0.026019
-200.000000	-0.035105	0.001936
-160.000000	0.006232	-0.016903
-120.000000	0.038894	-0.032723
-80.000000	0.021057	-0.035304
-40.000000	0.038590	-0.020402
0.000000	0.009748	-0.015805
40.000000	-0.012567	-0.036436
80.000000	0.018975	-0.020057
120.000000	0.006673	0.007102
160.000000	-0.039056	-0.014965
200.000000	-0.007232	-0.020668
240.000000	0.013661	-0.021431
280.000000	-0.012366	-0.012021
320.000000	0.004225	-0.019937
360.000000	-0.019918	0.006720
400.000000	-0.018181	-0.006320
440.000000	-0.045690	-0.012578
480.000000	-0.004096	-0.032556
520.000000	-0.029507	-0.011050
560.000000	-0.010640	-0.006157
600.000000	-0.015920	-0.024536
640.000000	-0.027223	-0.009277
680.000000	-0.032081	0.010208
720.000000	-0.012899	-0.024582
760.000000	0.001560	0.017231
800.000000	-0.028569	0.024928
840.000000	-0.018905	0.006386
880.000000	-0.020277	0.010626
920.000000	0.008590	0.017492
960.000000	0.024523	-0.018036
1000.000000	0.000716	-0.033675
1040.000000	0.018892	-0.018762
1080.000000	-0.007942	0.010697
1120.000000	-0.012350	-0.008388
1160.000000	-0.001169	0.000194
1200.000000	-0.012946	-0.034117
1240.000000	0.002227	-0.008224
1280.000000	0.011069	-0.030420
1320.000000	-0.029288	-0.042420
1360.000000	0.004901	-0.000228
1400.000000	-0.016949	-0.048983
1440.000000	0.012372	-0.020181
1480.000000	-0.014712	-0.004975
1520.000000	-0.047130	-0.033184
1560.000000	-0.004965	-0.047956
1600.000000	-0.023063	-0.032966
1640.000000	0.016870	-0.001163
1680.000000	0.025874	-0.037795
1720.000000	0.019633	-0.003376
1760.000000	-0.014097	-0.015316
1800.000000	0.009253	-0.032277
1840.000000	-0.030294	-0.003637
1880.000000	-0.022876	0.016409
1920.000000	-0.002925	0.008707
1960.000000	0.009617	-0.000915

x_0 = 1.000000
p_0 = 0.000000
V_0 = 1.000000
sigma = 1.000000
t = 0.300000
